DATA,NU_ANO,NU_DIA,NU_SEMESTRE,DS_SEMESTRE,NU_ANO_SEMESTRE,DS_SEMESTRE_ANO,NU_TRIMESTRE,DS_TRIMESTRE,NU_ANO_TRIMESTRE,DS_ANO_TRIMESTRE,NU_MES,DS_MES,DS_MES_SIGLA,NU_ANO_MES,DS_MES_ANO,NU_DIA_SEMANA,DS_DIA_SEMANA,DS_DIA_SEMANA_SIGLA
"09/03/2003,2003,9,1,""1º Sem."",20031,""S1/2003"",1,""1º Trim."",20031,""T1/2003"",3,""MARCO"",""MAR"",200303,""MAR/2003"",1,""DOMINGO"",""DOM"""
"10/03/2003,2003,10,1,""1º Sem."",20031,""S1/2003"",1,""1º Trim."",20031,""T1/2003"",3,""MARCO"",""MAR"",200303,""MAR/2003"",2,""SEGUNDA"",""SEG"""
"11/03/2003,2003,11,1,""1º Sem."",20031,""S1/2003"",1,""1º Trim."",20031,""T1/2003"",3,""MARCO"",""MAR"",200303,""MAR/2003"",3,""TERCA"",""TER"""
"12/03/2003,2003,12,1,""1º Sem."",20031,""S1/2003"",1,""1º Trim."",20031,""T1/2003"",3,""MARCO"",""MAR"",200303,""MAR/2003"",4,""QUARTA"",""QUA"""
"13/03/2003,2003,13,1,""1º Sem."",20031,""S1/2003"",1,""1º Trim."",20031,""T1/2003"",3,""MARCO"",""MAR"",200303,""MAR/2003"",5,""QUINTA"",""QUI"""
"14/03/2003,2003,14,1,""1º Sem."",20031,""S1/2003"",1,""1º Trim."",20031,""T1/2003"",3,""MARCO"",""MAR"",200303,""MAR/2003"",6,""SEXTA"",""SEX"""
"15/03/2003,2003,15,1,""1º Sem."",20031,""S1/2003"",1,""1º Trim."",20031,""T1/2003"",3,""MARCO"",""MAR"",200303,""MAR/2003"",7,""SABADO"",""SAB"""
"16/03/2003,2003,16,1,""1º Sem."",20031,""S1/2003"",1,""1º Trim."",20031,""T1/2003"",3,""MARCO"",""MAR"",200303,""MAR/2003"",1,""DOMINGO"",""DOM"""
"17/03/2003,2003,17,1,""1º Sem."",20031,""S1/2003"",1,""1º Trim."",20031,""T1/2003"",3,""MARCO"",""MAR"",200303,""MAR/2003"",2,""SEGUNDA"",""SEG"""
"18/03/2003,2003,18,1,""1º Sem."",20031,""S1/2003"",1,""1º Trim."",20031,""T1/2003"",3,""MARCO"",""MAR"",200303,""MAR/2003"",3,""TERCA"",""TER"""
"19/03/2003,2003,19,1,""1º Sem."",20031,""S1/2003"",1,""1º Trim."",20031,""T1/2003"",3,""MARCO"",""MAR"",200303,""MAR/2003"",4,""QUARTA"",""QUA"""
"20/03/2003,2003,20,1,""1º Sem."",20031,""S1/2003"",1,""1º Trim."",20031,""T1/2003"",3,""MARCO"",""MAR"",200303,""MAR/2003"",5,""QUINTA"",""QUI"""
"21/03/2003,2003,21,1,""1º Sem."",20031,""S1/2003"",1,""1º Trim."",20031,""T1/2003"",3,""MARCO"",""MAR"",200303,""MAR/2003"",6,""SEXTA"",""SEX"""
"22/03/2003,2003,22,1,""1º Sem."",20031,""S1/2003"",1,""1º Trim."",20031,""T1/2003"",3,""MARCO"",""MAR"",200303,""MAR/2003"",7,""SABADO"",""SAB"""
"23/03/2003,2003,23,1,""1º Sem."",20031,""S1/2003"",1,""1º Trim."",20031,""T1/2003"",3,""MARCO"",""MAR"",200303,""MAR/2003"",1,""DOMINGO"",""DOM"""
"24/03/2003,2003,24,1,""1º Sem."",20031,""S1/2003"",1,""1º Trim."",20031,""T1/2003"",3,""MARCO"",""MAR"",200303,""MAR/2003"",2,""SEGUNDA"",""SEG"""
"25/03/2003,2003,25,1,""1º Sem."",20031,""S1/2003"",1,""1º Trim."",20031,""T1/2003"",3,""MARCO"",""MAR"",200303,""MAR/2003"",3,""TERCA"",""TER"""
"26/03/2003,2003,26,1,""1º Sem."",20031,""S1/2003"",1,""1º Trim."",20031,""T1/2003"",3,""MARCO"",""MAR"",200303,""MAR/2003"",4,""QUARTA"",""QUA"""
"27/03/2003,2003,27,1,""1º Sem."",20031,""S1/2003"",1,""1º Trim."",20031,""T1/2003"",3,""MARCO"",""MAR"",200303,""MAR/2003"",5,""QUINTA"",""QUI"""
"28/03/2003,2003,28,1,""1º Sem."",20031,""S1/2003"",1,""1º Trim."",20031,""T1/2003"",3,""MARCO"",""MAR"",200303,""MAR/2003"",6,""SEXTA"",""SEX"""
"29/03/2003,2003,29,1,""1º Sem."",20031,""S1/2003"",1,""1º Trim."",20031,""T1/2003"",3,""MARCO"",""MAR"",200303,""MAR/2003"",7,""SABADO"",""SAB"""
"30/03/2003,2003,30,1,""1º Sem."",20031,""S1/2003"",1,""1º Trim."",20031,""T1/2003"",3,""MARCO"",""MAR"",200303,""MAR/2003"",1,""DOMINGO"",""DOM"""
"31/03/2003,2003,31,1,""1º Sem."",20031,""S1/2003"",1,""1º Trim."",20031,""T1/2003"",3,""MARCO"",""MAR"",200303,""MAR/2003"",2,""SEGUNDA"",""SEG"""
"01/04/2003,2003,1,1,""1º Sem."",20031,""S1/2003"",2,""2º Trim."",20032,""T2/2003"",4,""ABRIL"",""ABR"",200304,""ABR/2003"",3,""TERCA"",""TER"""
"02/04/2003,2003,2,1,""1º Sem."",20031,""S1/2003"",2,""2º Trim."",20032,""T2/2003"",4,""ABRIL"",""ABR"",200304,""ABR/2003"",4,""QUARTA"",""QUA"""
"03/04/2003,2003,3,1,""1º Sem."",20031,""S1/2003"",2,""2º Trim."",20032,""T2/2003"",4,""ABRIL"",""ABR"",200304,""ABR/2003"",5,""QUINTA"",""QUI"""
"04/04/2003,2003,4,1,""1º Sem."",20031,""S1/2003"",2,""2º Trim."",20032,""T2/2003"",4,""ABRIL"",""ABR"",200304,""ABR/2003"",6,""SEXTA"",""SEX"""
"05/04/2003,2003,5,1,""1º Sem."",20031,""S1/2003"",2,""2º Trim."",20032,""T2/2003"",4,""ABRIL"",""ABR"",200304,""ABR/2003"",7,""SABADO"",""SAB"""
"06/04/2003,2003,6,1,""1º Sem."",20031,""S1/2003"",2,""2º Trim."",20032,""T2/2003"",4,""ABRIL"",""ABR"",200304,""ABR/2003"",1,""DOMINGO"",""DOM"""
"07/04/2003,2003,7,1,""1º Sem."",20031,""S1/2003"",2,""2º Trim."",20032,""T2/2003"",4,""ABRIL"",""ABR"",200304,""ABR/2003"",2,""SEGUNDA"",""SEG"""
"08/04/2003,2003,8,1,""1º Sem."",20031,""S1/2003"",2,""2º Trim."",20032,""T2/2003"",4,""ABRIL"",""ABR"",200304,""ABR/2003"",3,""TERCA"",""TER"""
"09/04/2003,2003,9,1,""1º Sem."",20031,""S1/2003"",2,""2º Trim."",20032,""T2/2003"",4,""ABRIL"",""ABR"",200304,""ABR/2003"",4,""QUARTA"",""QUA"""
"10/04/2003,2003,10,1,""1º Sem."",20031,""S1/2003"",2,""2º Trim."",20032,""T2/2003"",4,""ABRIL"",""ABR"",200304,""ABR/2003"",5,""QUINTA"",""QUI"""
"11/04/2003,2003,11,1,""1º Sem."",20031,""S1/2003"",2,""2º Trim."",20032,""T2/2003"",4,""ABRIL"",""ABR"",200304,""ABR/2003"",6,""SEXTA"",""SEX"""
"12/04/2003,2003,12,1,""1º Sem."",20031,""S1/2003"",2,""2º Trim."",20032,""T2/2003"",4,""ABRIL"",""ABR"",200304,""ABR/2003"",7,""SABADO"",""SAB"""
"13/04/2003,2003,13,1,""1º Sem."",20031,""S1/2003"",2,""2º Trim."",20032,""T2/2003"",4,""ABRIL"",""ABR"",200304,""ABR/2003"",1,""DOMINGO"",""DOM"""
"14/04/2003,2003,14,1,""1º Sem."",20031,""S1/2003"",2,""2º Trim."",20032,""T2/2003"",4,""ABRIL"",""ABR"",200304,""ABR/2003"",2,""SEGUNDA"",""SEG"""
"15/04/2003,2003,15,1,""1º Sem."",20031,""S1/2003"",2,""2º Trim."",20032,""T2/2003"",4,""ABRIL"",""ABR"",200304,""ABR/2003"",3,""TERCA"",""TER"""
"16/04/2003,2003,16,1,""1º Sem."",20031,""S1/2003"",2,""2º Trim."",20032,""T2/2003"",4,""ABRIL"",""ABR"",200304,""ABR/2003"",4,""QUARTA"",""QUA"""
"17/04/2003,2003,17,1,""1º Sem."",20031,""S1/2003"",2,""2º Trim."",20032,""T2/2003"",4,""ABRIL"",""ABR"",200304,""ABR/2003"",5,""QUINTA"",""QUI"""
"18/04/2003,2003,18,1,""1º Sem."",20031,""S1/2003"",2,""2º Trim."",20032,""T2/2003"",4,""ABRIL"",""ABR"",200304,""ABR/2003"",6,""SEXTA"",""SEX"""
"19/04/2003,2003,19,1,""1º Sem."",20031,""S1/2003"",2,""2º Trim."",20032,""T2/2003"",4,""ABRIL"",""ABR"",200304,""ABR/2003"",7,""SABADO"",""SAB"""
"20/04/2003,2003,20,1,""1º Sem."",20031,""S1/2003"",2,""2º Trim."",20032,""T2/2003"",4,""ABRIL"",""ABR"",200304,""ABR/2003"",1,""DOMINGO"",""DOM"""
"21/04/2003,2003,21,1,""1º Sem."",20031,""S1/2003"",2,""2º Trim."",20032,""T2/2003"",4,""ABRIL"",""ABR"",200304,""ABR/2003"",2,""SEGUNDA"",""SEG"""
"22/04/2003,2003,22,1,""1º Sem."",20031,""S1/2003"",2,""2º Trim."",20032,""T2/2003"",4,""ABRIL"",""ABR"",200304,""ABR/2003"",3,""TERCA"",""TER"""
"23/04/2003,2003,23,1,""1º Sem."",20031,""S1/2003"",2,""2º Trim."",20032,""T2/2003"",4,""ABRIL"",""ABR"",200304,""ABR/2003"",4,""QUARTA"",""QUA"""
"24/04/2003,2003,24,1,""1º Sem."",20031,""S1/2003"",2,""2º Trim."",20032,""T2/2003"",4,""ABRIL"",""ABR"",200304,""ABR/2003"",5,""QUINTA"",""QUI"""
"25/04/2003,2003,25,1,""1º Sem."",20031,""S1/2003"",2,""2º Trim."",20032,""T2/2003"",4,""ABRIL"",""ABR"",200304,""ABR/2003"",6,""SEXTA"",""SEX"""
"26/04/2003,2003,26,1,""1º Sem."",20031,""S1/2003"",2,""2º Trim."",20032,""T2/2003"",4,""ABRIL"",""ABR"",200304,""ABR/2003"",7,""SABADO"",""SAB"""
"27/04/2003,2003,27,1,""1º Sem."",20031,""S1/2003"",2,""2º Trim."",20032,""T2/2003"",4,""ABRIL"",""ABR"",200304,""ABR/2003"",1,""DOMINGO"",""DOM"""
"28/04/2003,2003,28,1,""1º Sem."",20031,""S1/2003"",2,""2º Trim."",20032,""T2/2003"",4,""ABRIL"",""ABR"",200304,""ABR/2003"",2,""SEGUNDA"",""SEG"""
"29/04/2003,2003,29,1,""1º Sem."",20031,""S1/2003"",2,""2º Trim."",20032,""T2/2003"",4,""ABRIL"",""ABR"",200304,""ABR/2003"",3,""TERCA"",""TER"""
"30/04/2003,2003,30,1,""1º Sem."",20031,""S1/2003"",2,""2º Trim."",20032,""T2/2003"",4,""ABRIL"",""ABR"",200304,""ABR/2003"",4,""QUARTA"",""QUA"""
"01/05/2003,2003,1,1,""1º Sem."",20031,""S1/2003"",2,""2º Trim."",20032,""T2/2003"",5,""MAIO"",""MAI"",200305,""MAI/2003"",5,""QUINTA"",""QUI"""
"02/05/2003,2003,2,1,""1º Sem."",20031,""S1/2003"",2,""2º Trim."",20032,""T2/2003"",5,""MAIO"",""MAI"",200305,""MAI/2003"",6,""SEXTA"",""SEX"""
"03/05/2003,2003,3,1,""1º Sem."",20031,""S1/2003"",2,""2º Trim."",20032,""T2/2003"",5,""MAIO"",""MAI"",200305,""MAI/2003"",7,""SABADO"",""SAB"""
"04/05/2003,2003,4,1,""1º Sem."",20031,""S1/2003"",2,""2º Trim."",20032,""T2/2003"",5,""MAIO"",""MAI"",200305,""MAI/2003"",1,""DOMINGO"",""DOM"""
"05/05/2003,2003,5,1,""1º Sem."",20031,""S1/2003"",2,""2º Trim."",20032,""T2/2003"",5,""MAIO"",""MAI"",200305,""MAI/2003"",2,""SEGUNDA"",""SEG"""
"06/05/2003,2003,6,1,""1º Sem."",20031,""S1/2003"",2,""2º Trim."",20032,""T2/2003"",5,""MAIO"",""MAI"",200305,""MAI/2003"",3,""TERCA"",""TER"""
"07/05/2003,2003,7,1,""1º Sem."",20031,""S1/2003"",2,""2º Trim."",20032,""T2/2003"",5,""MAIO"",""MAI"",200305,""MAI/2003"",4,""QUARTA"",""QUA"""
"08/05/2003,2003,8,1,""1º Sem."",20031,""S1/2003"",2,""2º Trim."",20032,""T2/2003"",5,""MAIO"",""MAI"",200305,""MAI/2003"",5,""QUINTA"",""QUI"""
"09/05/2003,2003,9,1,""1º Sem."",20031,""S1/2003"",2,""2º Trim."",20032,""T2/2003"",5,""MAIO"",""MAI"",200305,""MAI/2003"",6,""SEXTA"",""SEX"""
"10/05/2003,2003,10,1,""1º Sem."",20031,""S1/2003"",2,""2º Trim."",20032,""T2/2003"",5,""MAIO"",""MAI"",200305,""MAI/2003"",7,""SABADO"",""SAB"""
"11/05/2003,2003,11,1,""1º Sem."",20031,""S1/2003"",2,""2º Trim."",20032,""T2/2003"",5,""MAIO"",""MAI"",200305,""MAI/2003"",1,""DOMINGO"",""DOM"""
"12/05/2003,2003,12,1,""1º Sem."",20031,""S1/2003"",2,""2º Trim."",20032,""T2/2003"",5,""MAIO"",""MAI"",200305,""MAI/2003"",2,""SEGUNDA"",""SEG"""
"13/05/2003,2003,13,1,""1º Sem."",20031,""S1/2003"",2,""2º Trim."",20032,""T2/2003"",5,""MAIO"",""MAI"",200305,""MAI/2003"",3,""TERCA"",""TER"""
"14/05/2003,2003,14,1,""1º Sem."",20031,""S1/2003"",2,""2º Trim."",20032,""T2/2003"",5,""MAIO"",""MAI"",200305,""MAI/2003"",4,""QUARTA"",""QUA"""
"15/05/2003,2003,15,1,""1º Sem."",20031,""S1/2003"",2,""2º Trim."",20032,""T2/2003"",5,""MAIO"",""MAI"",200305,""MAI/2003"",5,""QUINTA"",""QUI"""
"16/05/2003,2003,16,1,""1º Sem."",20031,""S1/2003"",2,""2º Trim."",20032,""T2/2003"",5,""MAIO"",""MAI"",200305,""MAI/2003"",6,""SEXTA"",""SEX"""
"17/05/2003,2003,17,1,""1º Sem."",20031,""S1/2003"",2,""2º Trim."",20032,""T2/2003"",5,""MAIO"",""MAI"",200305,""MAI/2003"",7,""SABADO"",""SAB"""
"18/05/2003,2003,18,1,""1º Sem."",20031,""S1/2003"",2,""2º Trim."",20032,""T2/2003"",5,""MAIO"",""MAI"",200305,""MAI/2003"",1,""DOMINGO"",""DOM"""
"19/05/2003,2003,19,1,""1º Sem."",20031,""S1/2003"",2,""2º Trim."",20032,""T2/2003"",5,""MAIO"",""MAI"",200305,""MAI/2003"",2,""SEGUNDA"",""SEG"""
"20/05/2003,2003,20,1,""1º Sem."",20031,""S1/2003"",2,""2º Trim."",20032,""T2/2003"",5,""MAIO"",""MAI"",200305,""MAI/2003"",3,""TERCA"",""TER"""
"21/05/2003,2003,21,1,""1º Sem."",20031,""S1/2003"",2,""2º Trim."",20032,""T2/2003"",5,""MAIO"",""MAI"",200305,""MAI/2003"",4,""QUARTA"",""QUA"""
"22/05/2003,2003,22,1,""1º Sem."",20031,""S1/2003"",2,""2º Trim."",20032,""T2/2003"",5,""MAIO"",""MAI"",200305,""MAI/2003"",5,""QUINTA"",""QUI"""
"23/05/2003,2003,23,1,""1º Sem."",20031,""S1/2003"",2,""2º Trim."",20032,""T2/2003"",5,""MAIO"",""MAI"",200305,""MAI/2003"",6,""SEXTA"",""SEX"""
"24/05/2003,2003,24,1,""1º Sem."",20031,""S1/2003"",2,""2º Trim."",20032,""T2/2003"",5,""MAIO"",""MAI"",200305,""MAI/2003"",7,""SABADO"",""SAB"""
"25/05/2003,2003,25,1,""1º Sem."",20031,""S1/2003"",2,""2º Trim."",20032,""T2/2003"",5,""MAIO"",""MAI"",200305,""MAI/2003"",1,""DOMINGO"",""DOM"""
"26/05/2003,2003,26,1,""1º Sem."",20031,""S1/2003"",2,""2º Trim."",20032,""T2/2003"",5,""MAIO"",""MAI"",200305,""MAI/2003"",2,""SEGUNDA"",""SEG"""
"27/05/2003,2003,27,1,""1º Sem."",20031,""S1/2003"",2,""2º Trim."",20032,""T2/2003"",5,""MAIO"",""MAI"",200305,""MAI/2003"",3,""TERCA"",""TER"""
"28/05/2003,2003,28,1,""1º Sem."",20031,""S1/2003"",2,""2º Trim."",20032,""T2/2003"",5,""MAIO"",""MAI"",200305,""MAI/2003"",4,""QUARTA"",""QUA"""
"29/05/2003,2003,29,1,""1º Sem."",20031,""S1/2003"",2,""2º Trim."",20032,""T2/2003"",5,""MAIO"",""MAI"",200305,""MAI/2003"",5,""QUINTA"",""QUI"""
"30/05/2003,2003,30,1,""1º Sem."",20031,""S1/2003"",2,""2º Trim."",20032,""T2/2003"",5,""MAIO"",""MAI"",200305,""MAI/2003"",6,""SEXTA"",""SEX"""
"31/05/2003,2003,31,1,""1º Sem."",20031,""S1/2003"",2,""2º Trim."",20032,""T2/2003"",5,""MAIO"",""MAI"",200305,""MAI/2003"",7,""SABADO"",""SAB"""
"01/06/2003,2003,1,1,""1º Sem."",20031,""S1/2003"",2,""2º Trim."",20032,""T2/2003"",6,""JUNHO"",""JUN"",200306,""JUN/2003"",1,""DOMINGO"",""DOM"""
"02/06/2003,2003,2,1,""1º Sem."",20031,""S1/2003"",2,""2º Trim."",20032,""T2/2003"",6,""JUNHO"",""JUN"",200306,""JUN/2003"",2,""SEGUNDA"",""SEG"""
"03/06/2003,2003,3,1,""1º Sem."",20031,""S1/2003"",2,""2º Trim."",20032,""T2/2003"",6,""JUNHO"",""JUN"",200306,""JUN/2003"",3,""TERCA"",""TER"""
"04/06/2003,2003,4,1,""1º Sem."",20031,""S1/2003"",2,""2º Trim."",20032,""T2/2003"",6,""JUNHO"",""JUN"",200306,""JUN/2003"",4,""QUARTA"",""QUA"""
"05/06/2003,2003,5,1,""1º Sem."",20031,""S1/2003"",2,""2º Trim."",20032,""T2/2003"",6,""JUNHO"",""JUN"",200306,""JUN/2003"",5,""QUINTA"",""QUI"""
"06/06/2003,2003,6,1,""1º Sem."",20031,""S1/2003"",2,""2º Trim."",20032,""T2/2003"",6,""JUNHO"",""JUN"",200306,""JUN/2003"",6,""SEXTA"",""SEX"""
"07/06/2003,2003,7,1,""1º Sem."",20031,""S1/2003"",2,""2º Trim."",20032,""T2/2003"",6,""JUNHO"",""JUN"",200306,""JUN/2003"",7,""SABADO"",""SAB"""
"08/06/2003,2003,8,1,""1º Sem."",20031,""S1/2003"",2,""2º Trim."",20032,""T2/2003"",6,""JUNHO"",""JUN"",200306,""JUN/2003"",1,""DOMINGO"",""DOM"""
"09/06/2003,2003,9,1,""1º Sem."",20031,""S1/2003"",2,""2º Trim."",20032,""T2/2003"",6,""JUNHO"",""JUN"",200306,""JUN/2003"",2,""SEGUNDA"",""SEG"""
"10/06/2003,2003,10,1,""1º Sem."",20031,""S1/2003"",2,""2º Trim."",20032,""T2/2003"",6,""JUNHO"",""JUN"",200306,""JUN/2003"",3,""TERCA"",""TER"""
"11/06/2003,2003,11,1,""1º Sem."",20031,""S1/2003"",2,""2º Trim."",20032,""T2/2003"",6,""JUNHO"",""JUN"",200306,""JUN/2003"",4,""QUARTA"",""QUA"""
"12/06/2003,2003,12,1,""1º Sem."",20031,""S1/2003"",2,""2º Trim."",20032,""T2/2003"",6,""JUNHO"",""JUN"",200306,""JUN/2003"",5,""QUINTA"",""QUI"""
"13/06/2003,2003,13,1,""1º Sem."",20031,""S1/2003"",2,""2º Trim."",20032,""T2/2003"",6,""JUNHO"",""JUN"",200306,""JUN/2003"",6,""SEXTA"",""SEX"""
"14/06/2003,2003,14,1,""1º Sem."",20031,""S1/2003"",2,""2º Trim."",20032,""T2/2003"",6,""JUNHO"",""JUN"",200306,""JUN/2003"",7,""SABADO"",""SAB"""
"15/06/2003,2003,15,1,""1º Sem."",20031,""S1/2003"",2,""2º Trim."",20032,""T2/2003"",6,""JUNHO"",""JUN"",200306,""JUN/2003"",1,""DOMINGO"",""DOM"""
"16/06/2003,2003,16,1,""1º Sem."",20031,""S1/2003"",2,""2º Trim."",20032,""T2/2003"",6,""JUNHO"",""JUN"",200306,""JUN/2003"",2,""SEGUNDA"",""SEG"""
"17/06/2003,2003,17,1,""1º Sem."",20031,""S1/2003"",2,""2º Trim."",20032,""T2/2003"",6,""JUNHO"",""JUN"",200306,""JUN/2003"",3,""TERCA"",""TER"""
"18/06/2003,2003,18,1,""1º Sem."",20031,""S1/2003"",2,""2º Trim."",20032,""T2/2003"",6,""JUNHO"",""JUN"",200306,""JUN/2003"",4,""QUARTA"",""QUA"""
"19/06/2003,2003,19,1,""1º Sem."",20031,""S1/2003"",2,""2º Trim."",20032,""T2/2003"",6,""JUNHO"",""JUN"",200306,""JUN/2003"",5,""QUINTA"",""QUI"""
"20/06/2003,2003,20,1,""1º Sem."",20031,""S1/2003"",2,""2º Trim."",20032,""T2/2003"",6,""JUNHO"",""JUN"",200306,""JUN/2003"",6,""SEXTA"",""SEX"""
"21/06/2003,2003,21,1,""1º Sem."",20031,""S1/2003"",2,""2º Trim."",20032,""T2/2003"",6,""JUNHO"",""JUN"",200306,""JUN/2003"",7,""SABADO"",""SAB"""
"22/06/2003,2003,22,1,""1º Sem."",20031,""S1/2003"",2,""2º Trim."",20032,""T2/2003"",6,""JUNHO"",""JUN"",200306,""JUN/2003"",1,""DOMINGO"",""DOM"""
"23/06/2003,2003,23,1,""1º Sem."",20031,""S1/2003"",2,""2º Trim."",20032,""T2/2003"",6,""JUNHO"",""JUN"",200306,""JUN/2003"",2,""SEGUNDA"",""SEG"""
"24/06/2003,2003,24,1,""1º Sem."",20031,""S1/2003"",2,""2º Trim."",20032,""T2/2003"",6,""JUNHO"",""JUN"",200306,""JUN/2003"",3,""TERCA"",""TER"""
"25/06/2003,2003,25,1,""1º Sem."",20031,""S1/2003"",2,""2º Trim."",20032,""T2/2003"",6,""JUNHO"",""JUN"",200306,""JUN/2003"",4,""QUARTA"",""QUA"""
"26/06/2003,2003,26,1,""1º Sem."",20031,""S1/2003"",2,""2º Trim."",20032,""T2/2003"",6,""JUNHO"",""JUN"",200306,""JUN/2003"",5,""QUINTA"",""QUI"""
"27/06/2003,2003,27,1,""1º Sem."",20031,""S1/2003"",2,""2º Trim."",20032,""T2/2003"",6,""JUNHO"",""JUN"",200306,""JUN/2003"",6,""SEXTA"",""SEX"""
"28/06/2003,2003,28,1,""1º Sem."",20031,""S1/2003"",2,""2º Trim."",20032,""T2/2003"",6,""JUNHO"",""JUN"",200306,""JUN/2003"",7,""SABADO"",""SAB"""
"29/06/2003,2003,29,1,""1º Sem."",20031,""S1/2003"",2,""2º Trim."",20032,""T2/2003"",6,""JUNHO"",""JUN"",200306,""JUN/2003"",1,""DOMINGO"",""DOM"""
"30/06/2003,2003,30,1,""1º Sem."",20031,""S1/2003"",2,""2º Trim."",20032,""T2/2003"",6,""JUNHO"",""JUN"",200306,""JUN/2003"",2,""SEGUNDA"",""SEG"""
"01/07/2003,2003,1,2,""2º Sem."",20032,""S2/2003"",3,""3º Trim."",20033,""T3/2003"",7,""JULHO"",""JUL"",200307,""JUL/2003"",3,""TERCA"",""TER"""
"02/07/2003,2003,2,2,""2º Sem."",20032,""S2/2003"",3,""3º Trim."",20033,""T3/2003"",7,""JULHO"",""JUL"",200307,""JUL/2003"",4,""QUARTA"",""QUA"""
"03/07/2003,2003,3,2,""2º Sem."",20032,""S2/2003"",3,""3º Trim."",20033,""T3/2003"",7,""JULHO"",""JUL"",200307,""JUL/2003"",5,""QUINTA"",""QUI"""
"04/07/2003,2003,4,2,""2º Sem."",20032,""S2/2003"",3,""3º Trim."",20033,""T3/2003"",7,""JULHO"",""JUL"",200307,""JUL/2003"",6,""SEXTA"",""SEX"""
"05/07/2003,2003,5,2,""2º Sem."",20032,""S2/2003"",3,""3º Trim."",20033,""T3/2003"",7,""JULHO"",""JUL"",200307,""JUL/2003"",7,""SABADO"",""SAB"""
"06/07/2003,2003,6,2,""2º Sem."",20032,""S2/2003"",3,""3º Trim."",20033,""T3/2003"",7,""JULHO"",""JUL"",200307,""JUL/2003"",1,""DOMINGO"",""DOM"""
"07/07/2003,2003,7,2,""2º Sem."",20032,""S2/2003"",3,""3º Trim."",20033,""T3/2003"",7,""JULHO"",""JUL"",200307,""JUL/2003"",2,""SEGUNDA"",""SEG"""
"08/07/2003,2003,8,2,""2º Sem."",20032,""S2/2003"",3,""3º Trim."",20033,""T3/2003"",7,""JULHO"",""JUL"",200307,""JUL/2003"",3,""TERCA"",""TER"""
"09/07/2003,2003,9,2,""2º Sem."",20032,""S2/2003"",3,""3º Trim."",20033,""T3/2003"",7,""JULHO"",""JUL"",200307,""JUL/2003"",4,""QUARTA"",""QUA"""
"10/07/2003,2003,10,2,""2º Sem."",20032,""S2/2003"",3,""3º Trim."",20033,""T3/2003"",7,""JULHO"",""JUL"",200307,""JUL/2003"",5,""QUINTA"",""QUI"""
"11/07/2003,2003,11,2,""2º Sem."",20032,""S2/2003"",3,""3º Trim."",20033,""T3/2003"",7,""JULHO"",""JUL"",200307,""JUL/2003"",6,""SEXTA"",""SEX"""
"12/07/2003,2003,12,2,""2º Sem."",20032,""S2/2003"",3,""3º Trim."",20033,""T3/2003"",7,""JULHO"",""JUL"",200307,""JUL/2003"",7,""SABADO"",""SAB"""
"13/07/2003,2003,13,2,""2º Sem."",20032,""S2/2003"",3,""3º Trim."",20033,""T3/2003"",7,""JULHO"",""JUL"",200307,""JUL/2003"",1,""DOMINGO"",""DOM"""
"14/07/2003,2003,14,2,""2º Sem."",20032,""S2/2003"",3,""3º Trim."",20033,""T3/2003"",7,""JULHO"",""JUL"",200307,""JUL/2003"",2,""SEGUNDA"",""SEG"""
"15/07/2003,2003,15,2,""2º Sem."",20032,""S2/2003"",3,""3º Trim."",20033,""T3/2003"",7,""JULHO"",""JUL"",200307,""JUL/2003"",3,""TERCA"",""TER"""
"16/07/2003,2003,16,2,""2º Sem."",20032,""S2/2003"",3,""3º Trim."",20033,""T3/2003"",7,""JULHO"",""JUL"",200307,""JUL/2003"",4,""QUARTA"",""QUA"""
"17/07/2003,2003,17,2,""2º Sem."",20032,""S2/2003"",3,""3º Trim."",20033,""T3/2003"",7,""JULHO"",""JUL"",200307,""JUL/2003"",5,""QUINTA"",""QUI"""
"18/07/2003,2003,18,2,""2º Sem."",20032,""S2/2003"",3,""3º Trim."",20033,""T3/2003"",7,""JULHO"",""JUL"",200307,""JUL/2003"",6,""SEXTA"",""SEX"""
"19/07/2003,2003,19,2,""2º Sem."",20032,""S2/2003"",3,""3º Trim."",20033,""T3/2003"",7,""JULHO"",""JUL"",200307,""JUL/2003"",7,""SABADO"",""SAB"""
"20/07/2003,2003,20,2,""2º Sem."",20032,""S2/2003"",3,""3º Trim."",20033,""T3/2003"",7,""JULHO"",""JUL"",200307,""JUL/2003"",1,""DOMINGO"",""DOM"""
"21/07/2003,2003,21,2,""2º Sem."",20032,""S2/2003"",3,""3º Trim."",20033,""T3/2003"",7,""JULHO"",""JUL"",200307,""JUL/2003"",2,""SEGUNDA"",""SEG"""
"22/07/2003,2003,22,2,""2º Sem."",20032,""S2/2003"",3,""3º Trim."",20033,""T3/2003"",7,""JULHO"",""JUL"",200307,""JUL/2003"",3,""TERCA"",""TER"""
"23/07/2003,2003,23,2,""2º Sem."",20032,""S2/2003"",3,""3º Trim."",20033,""T3/2003"",7,""JULHO"",""JUL"",200307,""JUL/2003"",4,""QUARTA"",""QUA"""
"24/07/2003,2003,24,2,""2º Sem."",20032,""S2/2003"",3,""3º Trim."",20033,""T3/2003"",7,""JULHO"",""JUL"",200307,""JUL/2003"",5,""QUINTA"",""QUI"""
