"classeProcessual","codigoLocalidade","orgaoJulgador_codigoOrgao","assunto_codigoNacional","codigo_ultima_movimentacao","mes_ajuizamento","alvo_processos_demorados","G1","G2","JE","TR","CRIMINAL","CIVIL","JUIZADOS","EXECUTIVOS","OUTROS","PEQUENO","MÉDIO","GRANDE"
12154,672,12707,4970,246,3,"NORMAL",0,0,1,0,0,1,0,0,0,0,0,1
12154,699,6434,4980,246,3,"NORMAL",0,0,1,0,0,1,0,0,0,0,0,1
12154,701,10798,7717,246,3,"NORMAL",0,0,1,0,0,1,0,0,0,0,0,1
12154,701,5620,7717,246,3,"NORMAL",0,0,1,0,0,1,0,0,0,0,0,1
12154,701,5620,7717,246,3,"NORMAL",0,0,1,0,0,1,0,0,0,0,0,1
12154,701,5620,7717,246,3,"NORMAL",0,0,1,0,0,1,0,0,0,0,0,1
12154,701,5620,7717,246,3,"NORMAL",0,0,1,0,0,1,0,0,0,0,0,1
12154,701,10798,7717,246,3,"NORMAL",0,0,1,0,0,1,0,0,0,0,0,1
12154,702,17310,9596,246,4,"NORMAL",0,0,1,0,0,1,0,0,0,0,0,1
12154,702,17309,11000,246,4,"NORMAL",0,0,1,0,0,1,0,0,0,0,0,1
12154,74,40024,7691,246,4,"NORMAL",0,0,1,0,0,1,0,0,0,0,0,1
12154,79,5459,4980,246,3,"NORMAL",0,0,1,0,0,1,0,0,0,0,0,1
460,145,40339,9045,22,2,"DEMORADO",0,0,0,1,0,1,0,0,0,0,0,1
261,5106802,8130,11782,246,3,"NORMAL",1,0,0,0,0,1,0,0,0,0,1,0
261,5107800,8138,11782,246,3,"NORMAL",1,0,0,0,0,1,0,0,0,0,1,0
283,5100300,7521,3555,246,3,"NORMAL",1,0,0,0,1,0,0,0,0,0,1,0
305,5106505,8128,7928,246,5,"NORMAL",1,0,0,0,1,0,0,0,0,0,1,0
355,5101258,48399,3435,246,4,"NORMAL",1,0,0,0,1,0,0,0,0,0,1,0
1116,5107909,7334,5972,246,3,"NORMAL",1,0,0,0,0,0,0,1,0,0,1,0
198,5103403,81012,5946,22,3,"NORMAL",0,1,0,0,0,1,0,0,0,0,1,0
202,5103403,81413,4847,246,3,"NORMAL",0,1,0,0,0,1,0,0,0,0,1,0
202,5103403,81413,8843,246,3,"NORMAL",0,1,0,0,0,1,0,0,0,0,1,0
202,5103403,81413,8843,246,3,"NORMAL",0,1,0,0,0,1,0,0,0,0,1,0
202,5103403,81413,8843,22,3,"NORMAL",0,1,0,0,0,1,0,0,0,0,1,0
307,5103403,48638,5897,246,4,"NORMAL",0,1,0,0,1,0,0,0,0,0,1,0
307,5103403,48638,3372,246,4,"NORMAL",0,1,0,0,1,0,0,0,0,0,1,0
417,5103403,48638,3633,22,3,"NORMAL",0,1,0,0,1,0,0,0,0,0,1,0
159,5107909,7338,9180,246,4,"NORMAL",0,0,1,0,0,1,0,0,0,0,1,0
183,5107602,48509,9196,246,3,"NORMAL",0,0,1,0,0,1,0,0,0,0,1,0
436,5105259,18002,6226,246,3,"NORMAL",0,0,1,0,0,0,1,0,0,0,1,0
436,5105259,18002,6226,246,3,"NORMAL",0,0,1,0,0,0,1,0,0,0,1,0
436,5105259,18002,6226,246,3,"NORMAL",0,0,1,0,0,0,1,0,0,0,1,0
7,1034,6473,7779,246,3,"NORMAL",1,0,0,0,0,1,0,0,0,0,1,0
7,1062,6178,6098,246,2,"DEMORADO",1,0,0,0,0,1,0,0,0,0,1,0
7,107,5424,10422,246,3,"NORMAL",1,0,0,0,0,1,0,0,0,0,1,0
7,1155,6476,6239,246,1,"NORMAL",1,0,0,0,0,1,0,0,0,0,1,0
7,1155,6215,10244,246,3,"NORMAL",1,0,0,0,0,1,0,0,0,0,1,0
7,1318,7831,7677,246,3,"NORMAL",1,0,0,0,0,1,0,0,0,0,1,0
7,1497,6474,11818,246,2,"NORMAL",1,0,0,0,0,1,0,0,0,0,1,0
7,1500,7895,10382,246,3,"NORMAL",1,0,0,0,0,1,0,0,0,0,1,0
7,1500,7895,10382,246,3,"NORMAL",1,0,0,0,0,1,0,0,0,0,1,0
7,1500,7895,10452,246,3,"NORMAL",1,0,0,0,0,1,0,0,0,0,1,0
7,1573,6430,6058,246,2,"NORMAL",1,0,0,0,0,1,0,0,0,0,1,0
7,1573,6430,1855,246,2,"NORMAL",1,0,0,0,0,1,0,0,0,0,1,0
7,1573,6430,10598,246,2,"NORMAL",1,0,0,0,0,1,0,0,0,0,1,0
7,1720,6183,6058,246,3,"NORMAL",1,0,0,0,0,1,0,0,0,0,1,0
7,1720,6183,6058,246,3,"NORMAL",1,0,0,0,0,1,0,0,0,0,1,0
7,1720,6183,6058,246,3,"DEMORADO",1,0,0,0,0,1,0,0,0,0,1,0
7,1720,6183,6085,246,3,"NORMAL",1,0,0,0,0,1,0,0,0,0,1,0
7,1864,6435,6098,246,4,"NORMAL",1,0,0,0,0,1,0,0,0,0,1,0
7,1864,6435,6103,246,4,"NORMAL",1,0,0,0,0,1,0,0,0,0,1,0
7,19,5399,7687,246,1,"NORMAL",1,0,0,0,0,1,0,0,0,0,1,0
7,210,5417,10310,246,1,"NORMAL",1,0,0,0,0,1,0,0,0,0,1,0
7,2122,6189,10671,246,2,"NORMAL",1,0,0,0,0,1,0,0,0,0,1,0
7,2122,6189,3452,246,3,"NORMAL",1,0,0,0,0,1,0,0,0,0,1,0
7,2123,6191,10422,246,1,"NORMAL",1,0,0,0,0,1,0,0,0,0,1,0
7,2123,6191,7780,246,2,"NORMAL",1,0,0,0,0,1,0,0,0,0,1,0
7,215,3157,10437,246,2,"NORMAL",1,0,0,0,0,1,0,0,0,0,1,0
7,2250,6195,11781,246,3,"DEMORADO",1,0,0,0,0,1,0,0,0,0,1,0
7,2297,6442,7661,246,1,"DEMORADO",1,0,0,0,0,1,0,0,0,0,1,0
7,2297,6439,6060,246,2,"DEMORADO",1,0,0,0,0,1,0,0,0,0,1,0
7,2297,6439,7780,246,3,"NORMAL",1,0,0,0,0,1,0,0,0,0,1,0
7,2445,6197,7714,246,1,"NORMAL",1,0,0,0,0,1,0,0,0,0,1,0
7,2445,6197,4980,246,3,"NORMAL",1,0,0,0,0,1,0,0,0,0,1,0
7,2456,6200,6085,246,2,"NORMAL",1,0,0,0,0,1,0,0,0,0,1,0
7,2876,6457,9582,246,1,"NORMAL",1,0,0,0,0,1,0,0,0,0,1,0
7,2876,6457,9582,246,1,"NORMAL",1,0,0,0,0,1,0,0,0,0,1,0
7,2876,6457,9582,246,2,"NORMAL",1,0,0,0,0,1,0,0,0,0,1,0
7,2876,6456,7703,246,2,"DEMORADO",1,0,0,0,0,1,0,0,0,0,1,0
7,2876,6457,8961,246,3,"DEMORADO",1,0,0,0,0,1,0,0,0,0,1,0
7,2876,6457,10409,246,3,"NORMAL",1,0,0,0,0,1,0,0,0,0,1,0
7,2891,6037,9587,246,1,"DEMORADO",1,0,0,0,0,1,0,0,0,0,1,0
7,3066,6063,9596,246,2,"NORMAL",1,0,0,0,0,1,0,0,0,0,1,0
7,3066,6063,8919,246,2,"NORMAL",1,0,0,0,0,1,0,0,0,0,1,0
7,3066,6063,9596,246,2,"NORMAL",1,0,0,0,0,1,0,0,0,0,1,0
7,3066,6063,7677,246,3,"NORMAL",1,0,0,0,0,1,0,0,0,0,1,0
7,3066,6063,3391,246,3,"NORMAL",1,0,0,0,0,1,0,0,0,0,1,0
7,3066,6063,6098,246,3,"NORMAL",1,0,0,0,0,1,0,0,0,0,1,0
7,3094,6089,6104,246,3,"NORMAL",1,0,0,0,0,1,0,0,0,0,1,0
7,3163,6094,10226,246,1,"NORMAL",1,0,0,0,0,1,0,0,0,0,1,0
7,3163,6094,8961,246,2,"NORMAL",1,0,0,0,0,1,0,0,0,0,1,0
7,3338,6112,10437,246,2,"NORMAL",1,0,0,0,0,1,0,0,0,0,1,0
7,3338,6112,5804,246,3,"NORMAL",1,0,0,0,0,1,0,0,0,0,1,0
7,3374,6105,5915,246,3,"NORMAL",1,0,0,0,0,1,0,0,0,0,1,0
7,3375,6122,6099,246,1,"NORMAL",1,0,0,0,0,1,0,0,0,0,1,0
7,3375,6122,6098,246,1,"NORMAL",1,0,0,0,0,1,0,0,0,0,1,0
7,3375,6122,6098,246,1,"NORMAL",1,0,0,0,0,1,0,0,0,0,1,0
7,3375,6122,6098,246,1,"NORMAL",1,0,0,0,0,1,0,0,0,0,1,0
7,3375,6122,6098,246,1,"NORMAL",1,0,0,0,0,1,0,0,0,0,1,0
7,3375,6122,6104,246,1,"NORMAL",1,0,0,0,0,1,0,0,0,0,1,0
7,3382,6133,6098,246,3,"NORMAL",1,0,0,0,0,1,0,0,0,0,1,0
7,3414,7790,9196,246,1,"NORMAL",1,0,0,0,0,1,0,0,0,0,1,0
7,3414,7790,7677,246,2,"NORMAL",1,0,0,0,0,1,0,0,0,0,1,0
7,3414,7790,5779,246,3,"DEMORADO",1,0,0,0,0,1,0,0,0,0,1,0
7,3524,6947,10490,246,1,"NORMAL",1,0,0,0,0,1,0,0,0,0,1,0
7,3524,6947,10495,246,2,"NORMAL",1,0,0,0,0,1,0,0,0,0,1,0
7,3524,6947,10355,246,2,"NORMAL",1,0,0,0,0,1,0,0,0,0,1,0
7,3524,6941,7780,246,2,"NORMAL",1,0,0,0,0,1,0,0,0,0,1,0
7,3524,6941,7780,246,2,"NORMAL",1,0,0,0,0,1,0,0,0,0,1,0
7,3524,6941,6095,246,3,"NORMAL",1,0,0,0,0,1,0,0,0,0,1,0
7,3524,6941,5788,246,3,"NORMAL",1,0,0,0,0,1,0,0,0,0,1,0
7,3524,6947,7752,246,3,"NORMAL",1,0,0,0,0,1,0,0,0,0,1,0
7,3524,6947,5788,246,3,"NORMAL",1,0,0,0,0,1,0,0,0,0,1,0
7,3561,17356,7698,246,1,"NORMAL",1,0,0,0,0,1,0,0,0,0,1,0
7,3561,6829,7698,246,1,"NORMAL",1,0,0,0,0,1,0,0,0,0,1,0
7,3561,17356,6095,246,1,"NORMAL",1,0,0,0,0,1,0,0,0,0,1,0
7,3561,17356,6098,246,1,"NORMAL",1,0,0,0,0,1,0,0,0,0,1,0
7,3561,17356,6098,246,1,"NORMAL",1,0,0,0,0,1,0,0,0,0,1,0
7,3561,17356,6098,246,1,"DEMORADO",1,0,0,0,0,1,0,0,0,0,1,0
7,3561,17356,6095,246,1,"NORMAL",1,0,0,0,0,1,0,0,0,0,1,0
7,3561,17356,7698,246,2,"NORMAL",1,0,0,0,0,1,0,0,0,0,1,0
7,3561,17356,6098,246,2,"NORMAL",1,0,0,0,0,1,0,0,0,0,1,0
7,3561,17356,6098,246,2,"NORMAL",1,0,0,0,0,1,0,0,0,0,1,0
7,3561,17356,6098,246,2,"NORMAL",1,0,0,0,0,1,0,0,0,0,1,0
7,3561,17356,6058,246,2,"NORMAL",1,0,0,0,0,1,0,0,0,0,1,0
7,3561,17356,6058,246,2,"NORMAL",1,0,0,0,0,1,0,0,0,0,1,0
7,3561,17356,6058,246,2,"NORMAL",1,0,0,0,0,1,0,0,0,0,1,0
7,3561,17356,6058,246,2,"NORMAL",1,0,0,0,0,1,0,0,0,0,1,0
7,3561,17356,7698,246,2,"NORMAL",1,0,0,0,0,1,0,0,0,0,1,0
7,3859,6839,7703,246,3,"DEMORADO",1,0,0,0,0,1,0,0,0,0,1,0
7,3906,6841,4813,246,1,"DEMORADO",1,0,0,0,0,1,0,0,0,0,1,0
7,3906,6841,9965,246,2,"NORMAL",1,0,0,0,0,1,0,0,0,0,1,0
7,3953,6934,6103,246,4,"NORMAL",1,0,0,0,0,1,0,0,0,0,1,0
7,3953,6934,6103,246,4,"NORMAL",1,0,0,0,0,1,0,0,0,0,1,0
7,3953,6934,6103,246,4,"NORMAL",1,0,0,0,0,1,0,0,0,0,1,0
7,4063,6870,10445,246,3,"NORMAL",1,0,0,0,0,1,0,0,0,0,1,0
7,4175,6877,10226,246,1,"NORMAL",1,0,0,0,0,1,0,0,0,0,1,0
7,4175,6877,7619,246,2,"DEMORADO",1,0,0,0,0,1,0,0,0,0,1,0
7,4237,6873,10442,246,1,"NORMAL",1,0,0,0,0,1,0,0,0,0,1,0
7,4263,6882,7664,246,1,"NORMAL",1,0,0,0,0,1,0,0,0,0,1,0
7,4383,7785,10445,246,1,"DEMORADO",1,0,0,0,0,1,0,0,0,0,1,0
7,4446,7033,10024,246,2,"DEMORADO",1,0,0,0,0,1,0,0,0,0,1,0
7,4446,7033,7677,246,3,"NORMAL",1,0,0,0,0,1,0,0,0,0,1,0
7,4467,6972,7687,246,1,"NORMAL",1,0,0,0,0,1,0,0,0,0,1,0
7,4467,6972,7677,246,2,"NORMAL",1,0,0,0,0,1,0,0,0,0,1,0
7,4467,7006,11000,246,3,"NORMAL",1,0,0,0,0,1,0,0,0,0,1,0
7,452,5381,7677,246,2,"NORMAL",1,0,0,0,0,1,0,0,0,0,1,0
7,4560,7051,6104,246,1,"NORMAL",1,0,0,0,0,1,0,0,0,0,1,0
7,4560,7051,6098,246,1,"NORMAL",1,0,0,0,0,1,0,0,0,0,1,0
7,4560,7051,6098,246,1,"NORMAL",1,0,0,0,0,1,0,0,0,0,1,0
7,4560,7051,6098,246,1,"NORMAL",1,0,0,0,0,1,0,0,0,0,1,0
7,4560,7051,6098,246,1,"NORMAL",1,0,0,0,0,1,0,0,0,0,1,0
7,4560,7051,6098,246,1,"NORMAL",1,0,0,0,0,1,0,0,0,0,1,0
7,4560,7051,6098,246,1,"NORMAL",1,0,0,0,0,1,0,0,0,0,1,0
7,4560,7051,6098,246,1,"NORMAL",1,0,0,0,0,1,0,0,0,0,1,0
7,4560,7051,6098,246,1,"NORMAL",1,0,0,0,0,1,0,0,0,0,1,0
7,4560,7051,6098,246,1,"NORMAL",1,0,0,0,0,1,0,0,0,0,1,0
7,4560,7051,6104,246,1,"NORMAL",1,0,0,0,0,1,0,0,0,0,1,0
7,4560,7051,6095,246,1,"NORMAL",1,0,0,0,0,1,0,0,0,0,1,0
7,4560,7051,6098,246,1,"NORMAL",1,0,0,0,0,1,0,0,0,0,1,0
7,4560,7051,6098,246,1,"NORMAL",1,0,0,0,0,1,0,0,0,0,1,0
7,4560,7051,6098,246,1,"NORMAL",1,0,0,0,0,1,0,0,0,0,1,0
7,4560,7051,6098,246,1,"NORMAL",1,0,0,0,0,1,0,0,0,0,1,0
7,4560,7051,6098,246,1,"NORMAL",1,0,0,0,0,1,0,0,0,0,1,0
7,4560,7051,6098,246,1,"NORMAL",1,0,0,0,0,1,0,0,0,0,1,0
7,4560,7051,6098,246,1,"NORMAL",1,0,0,0,0,1,0,0,0,0,1,0
7,4560,7051,6104,246,1,"NORMAL",1,0,0,0,0,1,0,0,0,0,1,0
7,4560,7051,6098,246,1,"NORMAL",1,0,0,0,0,1,0,0,0,0,1,0
7,4560,7051,6098,246,2,"NORMAL",1,0,0,0,0,1,0,0,0,0,1,0
7,4560,7051,6098,246,2,"NORMAL",1,0,0,0,0,1,0,0,0,0,1,0
7,4560,7051,6098,246,2,"NORMAL",1,0,0,0,0,1,0,0,0,0,1,0
7,4560,7051,6104,246,2,"NORMAL",1,0,0,0,0,1,0,0,0,0,1,0
7,4560,7051,6095,246,2,"NORMAL",1,0,0,0,0,1,0,0,0,0,1,0
7,4562,7786,10671,246,3,"NORMAL",1,0,0,0,0,1,0,0,0,0,1,0
7,4577,7795,7949,246,2,"NORMAL",1,0,0,0,0,1,0,0,0,0,1,0
7,4648,7788,10221,246,2,"NORMAL",1,0,0,0,0,1,0,0,0,0,1,0
7,4648,7788,10221,246,2,"NORMAL",1,0,0,0,0,1,0,0,0,0,1,0
7,4648,7788,10221,246,2,"NORMAL",1,0,0,0,0,1,0,0,0,0,1,0
7,4648,7788,10221,246,2,"NORMAL",1,0,0,0,0,1,0,0,0,0,1,0
7,4648,7788,10221,246,2,"NORMAL",1,0,0,0,0,1,0,0,0,0,1,0
7,4785,6925,6104,246,1,"NORMAL",1,0,0,0,0,1,0,0,0,0,1,0
7,4785,6925,6098,246,4,"NORMAL",1,0,0,0,0,1,0,0,0,0,1,0
7,4785,6925,6098,246,4,"NORMAL",1,0,0,0,0,1,0,0,0,0,1,0
7,5,5437,10452,246,2,"DEMORADO",1,0,0,0,0,1,0,0,0,0,1,0
7,5,5446,9597,246,2,"NORMAL",1,0,0,0,0,1,0,0,0,0,1,0
7,5031,7787,9692,246,2,"NORMAL",1,0,0,0,0,1,0,0,0,0,1,0
7,5031,7787,10274,246,2,"NORMAL",1,0,0,0,0,1,0,0,0,0,1,0
7,5031,7787,11243,246,2,"DEMORADO",1,0,0,0,0,1,0,0,0,0,1,0
7,5031,7787,5787,246,3,"NORMAL",1,0,0,0,0,1,0,0,0,0,1,0
7,5248,6466,10939,246,1,"NORMAL",1,0,0,0,0,1,0,0,0,0,1,0
7,5248,6466,10939,246,1,"NORMAL",1,0,0,0,0,1,0,0,0,0,1,0
7,5248,6466,10939,246,1,"NORMAL",1,0,0,0,0,1,0,0,0,0,1,0
7,5248,6466,10437,246,2,"DEMORADO",1,0,0,0,0,1,0,0,0,0,1,0
7,5248,6466,10939,246,2,"NORMAL",1,0,0,0,0,1,0,0,0,0,1,0
7,5248,6466,10939,246,2,"NORMAL",1,0,0,0,0,1,0,0,0,0,1,0
7,5248,6466,10939,246,2,"NORMAL",1,0,0,0,0,1,0,0,0,0,1,0
7,5248,6466,6239,246,3,"NORMAL",1,0,0,0,0,1,0,0,0,0,1,0
7,5248,6466,7664,246,3,"NORMAL",1,0,0,0,0,1,0,0,0,0,1,0
7,5248,6466,10939,246,3,"NORMAL",1,0,0,0,0,1,0,0,0,0,1,0
7,5248,6466,10939,246,3,"NORMAL",1,0,0,0,0,1,0,0,0,0,1,0
7,5250,6822,7760,246,2,"NORMAL",1,0,0,0,0,1,0,0,0,0,1,0
7,5503,6492,7677,246,1,"DEMORADO",1,0,0,0,0,1,0,0,0,0,1,0
7,5503,6492,9196,246,1,"NORMAL",1,0,0,0,0,1,0,0,0,0,1,0
7,5503,6492,6109,246,1,"DEMORADO",1,0,0,0,0,1,0,0,0,0,1,0
7,5503,6492,7667,246,2,"DEMORADO",1,0,0,0,0,1,0,0,0,0,1,0
7,5503,6494,7780,246,2,"DEMORADO",1,0,0,0,0,1,0,0,0,0,1,0
7,5503,6492,10443,246,3,"NORMAL",1,0,0,0,0,1,0,0,0,0,1,0
7,5503,6494,4847,246,3,"NORMAL",1,0,0,0,0,1,0,0,0,0,1,0
7,572,2817,7780,246,1,"NORMAL",1,0,0,0,0,1,0,0,0,0,1,0
7,572,2866,899,246,1,"DEMORADO",1,0,0,0,0,1,0,0,0,0,1,0
7,572,2798,899,246,1,"DEMORADO",1,0,0,0,0,1,0,0,0,0,1,0
7,572,2866,899,246,1,"DEMORADO",1,0,0,0,0,1,0,0,0,0,1,0
7,572,2844,5804,246,2,"NORMAL",1,0,0,0,0,1,0,0,0,0,1,0
7,572,2799,10450,246,2,"NORMAL",1,0,0,0,0,1,0,0,0,0,1,0
7,572,2796,899,246,2,"DEMORADO",1,0,0,0,0,1,0,0,0,0,1,0
7,572,2866,10410,246,2,"DEMORADO",1,0,0,0,0,1,0,0,0,0,1,0
7,572,2871,899,246,2,"DEMORADO",1,0,0,0,0,1,0,0,0,0,1,0
7,572,2799,7770,246,3,"NORMAL",1,0,0,0,0,1,0,0,0,0,1,0
7,572,2866,899,246,3,"DEMORADO",1,0,0,0,0,1,0,0,0,0,1,0
7,572,2871,10423,246,3,"DEMORADO",1,0,0,0,0,1,0,0,0,0,1,0
7,572,2866,10959,246,3,"DEMORADO",1,0,0,0,0,1,0,0,0,0,1,0
7,572,18125,7706,246,3,"NORMAL",1,0,0,0,0,1,0,0,0,0,1,0
7,572,2813,10671,246,3,"NORMAL",1,0,0,0,0,1,0,0,0,0,1,0
7,572,2793,9607,246,3,"NORMAL",1,0,0,0,0,1,0,0,0,0,1,0
7,572,2796,10437,246,4,"NORMAL",1,0,0,0,0,1,0,0,0,0,1,0
7,592,3147,7677,246,2,"NORMAL",1,0,0,0,0,1,0,0,0,0,1,0
7,731,5359,10191,246,2,"DEMORADO",1,0,0,0,0,1,0,0,0,0,1,0
7,767,6173,6104,246,1,"NORMAL",1,0,0,0,0,1,0,0,0,0,1,0
7,767,6173,6098,246,1,"NORMAL",1,0,0,0,0,1,0,0,0,0,1,0
7,833,6425,7703,246,2,"NORMAL",1,0,0,0,0,1,0,0,0,0,1,0
7,833,6425,7703,246,2,"NORMAL",1,0,0,0,0,1,0,0,0,0,1,0
7,833,6425,7703,246,2,"NORMAL",1,0,0,0,0,1,0,0,0,0,1,0
7,833,6425,7703,246,2,"NORMAL",1,0,0,0,0,1,0,0,0,0,1,0
7,833,6425,7703,246,2,"NORMAL",1,0,0,0,0,1,0,0,0,0,1,0
7,833,6425,7703,246,2,"NORMAL",1,0,0,0,0,1,0,0,0,0,1,0
7,833,6425,7703,246,2,"NORMAL",1,0,0,0,0,1,0,0,0,0,1,0
7,833,78367,6239,246,3,"NORMAL",1,0,0,0,0,1,0,0,0,0,1,0
7,920,6470,7780,246,3,"NORMAL",1,0,0,0,0,1,0,0,0,0,1,0
7,990,72025,5804,246,2,"NORMAL",1,0,0,0,0,1,0,0,0,0,1,0
7,990,72025,6100,246,2,"NORMAL",1,0,0,0,0,1,0,0,0,0,1,0
7,990,72025,7664,246,3,"NORMAL",1,0,0,0,0,1,0,0,0,0,1,0
7,990,72025,9606,246,3,"NORMAL",1,0,0,0,0,1,0,0,0,0,1,0
22,1573,6430,10441,246,1,"NORMAL",1,0,0,0,0,1,0,0,0,0,1,0
22,1902,6185,6095,246,2,"NORMAL",1,0,0,0,0,1,0,0,0,0,1,0
22,1902,6185,6098,246,2,"NORMAL",1,0,0,0,0,1,0,0,0,0,1,0
22,2123,6191,7703,246,1,"NORMAL",1,0,0,0,0,1,0,0,0,0,1,0
22,3375,6122,5804,246,3,"NORMAL",1,0,0,0,0,1,0,0,0,0,1,0
22,3561,6829,10441,246,1,"NORMAL",1,0,0,0,0,1,0,0,0,0,1,0
22,4063,6865,10458,246,2,"NORMAL",1,0,0,0,0,1,0,0,0,0,1,0
22,494,7889,11000,246,1,"NORMAL",1,0,0,0,0,1,0,0,0,0,1,0
22,5031,7787,4970,246,3,"DEMORADO",1,0,0,0,0,1,0,0,0,0,1,0
22,5163,7058,1855,246,2,"NORMAL",1,0,0,0,0,1,0,0,0,0,1,0
22,5250,6823,6226,246,1,"NORMAL",1,0,0,0,0,1,0,0,0,0,1,0
22,5335,6419,5878,246,2,"NORMAL",1,0,0,0,0,1,0,0,0,0,1,0
22,833,78367,7703,246,3,"NORMAL",1,0,0,0,0,1,0,0,0,0,1,0
22,833,78367,6239,246,3,"NORMAL",1,0,0,0,0,1,0,0,0,0,1,0
22,920,6471,11806,246,3,"NORMAL",1,0,0,0,0,1,0,0,0,0,1,0
28,4219,6872,9178,246,3,"NORMAL",1,0,0,0,0,1,0,0,0,0,1,0
32,3561,17356,7704,246,1,"NORMAL",1,0,0,0,0,1,0,0,0,0,1,0
35,3005,6056,10481,246,1,"NORMAL",1,0,0,0,0,1,0,0,0,0,1,0
35,572,2798,9589,246,3,"NORMAL",1,0,0,0,0,1,0,0,0,0,1,0
39,2297,6442,7687,246,1,"NORMAL",1,0,0,0,0,1,0,0,0,0,1,0
39,2456,6200,7687,246,2,"NORMAL",1,0,0,0,0,1,0,0,0,0,1,0
39,3524,6947,7687,246,2,"NORMAL",1,0,0,0,0,1,0,0,0,0,1,0
39,4063,6851,7687,246,1,"NORMAL",1,0,0,0,0,1,0,0,0,0,1,0
39,4063,6865,7687,246,2,"NORMAL",1,0,0,0,0,1,0,0,0,0,1,0
39,4063,6851,7687,246,2,"NORMAL",1,0,0,0,0,1,0,0,0,0,1,0
39,4175,6877,7687,246,2,"NORMAL",1,0,0,0,0,1,0,0,0,0,1,0
39,4219,6872,7687,246,1,"NORMAL",1,0,0,0,0,1,0,0,0,0,1,0
39,4446,7033,7687,246,2,"NORMAL",1,0,0,0,0,1,0,0,0,0,1,0
39,4545,6927,7687,246,3,"NORMAL",1,0,0,0,0,1,0,0,0,0,1,0
39,494,7889,7687,246,2,"DEMORADO",1,0,0,0,0,1,0,0,0,0,1,0
39,494,7889,7687,246,3,"DEMORADO",1,0,0,0,0,1,0,0,0,0,1,0
39,5163,7058,7687,246,3,"NORMAL",1,0,0,0,0,1,0,0,0,0,1,0
39,572,2808,899,246,2,"DEMORADO",1,0,0,0,0,1,0,0,0,0,1,0
39,572,2808,7687,246,3,"NORMAL",1,0,0,0,0,1,0,0,0,0,1,0
40,121,5413,10422,246,2,"NORMAL",1,0,0,0,0,1,0,0,0,0,1,0
40,131,5504,4960,246,1,"NORMAL",1,0,0,0,0,1,0,0,0,0,1,0
40,2876,6458,4970,246,1,"NORMAL",1,0,0,0,0,1,0,0,0,0,1,0
40,2876,6457,4970,246,2,"DEMORADO",1,0,0,0,0,1,0,0,0,0,1,0
40,2876,6458,4970,246,2,"NORMAL",1,0,0,0,0,1,0,0,0,0,1,0
40,3414,7790,6067,246,2,"NORMAL",1,0,0,0,0,1,0,0,0,0,1,0
40,4467,7015,4841,246,2,"NORMAL",1,0,0,0,0,1,0,0,0,0,1,0
46,4648,7788,7732,246,3,"NORMAL",1,0,0,0,0,1,0,0,0,0,1,0
58,1062,6178,7657,246,2,"DEMORADO",1,0,0,0,0,1,0,0,0,0,1,0
58,1062,6178,10024,246,2,"DEMORADO",1,0,0,0,0,1,0,0,0,0,1,0
58,1318,7830,10024,246,3,"NORMAL",1,0,0,0,0,1,0,0,0,0,1,0
58,1864,6435,7657,246,2,"NORMAL",1,0,0,0,0,1,0,0,0,0,1,0
58,215,3162,7657,246,3,"DEMORADO",1,0,0,0,0,1,0,0,0,0,1,0
58,2418,6196,10024,246,2,"NORMAL",1,0,0,0,0,1,0,0,0,0,1,0
58,3561,6829,10024,246,3,"NORMAL",1,0,0,0,0,1,0,0,0,0,1,0
58,4560,7051,10024,246,2,"NORMAL",1,0,0,0,0,1,0,0,0,0,1,0
58,5,5437,7657,246,2,"DEMORADO",1,0,0,0,0,1,0,0,0,0,1,0
58,5503,6492,7657,246,1,"NORMAL",1,0,0,0,0,1,0,0,0,0,1,0
58,5503,6492,7657,246,1,"DEMORADO",1,0,0,0,0,1,0,0,0,0,1,0
58,731,5359,7657,246,2,"DEMORADO",1,0,0,0,0,1,0,0,0,0,1,0
60,3382,6133,7664,246,1,"DEMORADO",1,0,0,0,0,1,0,0,0,0,1,0
61,5440,6485,7657,246,1,"DEMORADO",1,0,0,0,0,1,0,0,0,0,1,0
61,572,2793,9541,246,3,"NORMAL",1,0,0,0,0,1,0,0,0,0,1,0
61,731,5359,7657,246,1,"NORMAL",1,0,0,0,0,1,0,0,0,0,1,0
62,3414,7790,6239,246,1,"DEMORADO",1,0,0,0,0,1,0,0,0,0,1,0
62,3414,7790,5779,246,3,"DEMORADO",1,0,0,0,0,1,0,0,0,0,1,0
64,3987,6845,10012,246,2,"NORMAL",1,0,0,0,0,1,0,0,0,0,1,0
64,5,5437,10206,246,2,"NORMAL",1,0,0,0,0,1,0,0,0,0,1,0
65,1487,6211,1855,246,2,"NORMAL",1,0,0,0,0,1,0,0,0,0,1,0
65,215,81675,12506,246,4,"NORMAL",1,0,0,0,0,1,0,0,0,0,1,0
65,215,81675,12506,246,4,"NORMAL",1,0,0,0,0,1,0,0,0,0,1,0
65,215,81675,12506,246,4,"NORMAL",1,0,0,0,0,1,0,0,0,0,1,0
65,2213,23115,12483,246,4,"NORMAL",1,0,0,0,0,1,0,0,0,0,1,0
65,2876,6457,5557,246,2,"NORMAL",1,0,0,0,0,1,0,0,0,0,1,0
65,3374,6105,7780,246,2,"NORMAL",1,0,0,0,0,1,0,0,0,0,1,0
